20/04/2022	11:10:21
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	127.681327		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	18.809096
U dispersion: 	0.664533
Turbulence: 	3.533041

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.790527	2.815601	17.594421	0	209.472656	25.097656	-31.353815
2.827148	2.852551	18.604635	0	209.472656	25.097656	-33.794574
2.849121	2.874721	19.215642	0	209.472656	25.097656	-34.504661
2.834473	2.859941	18.807924	0	209.472656	25.097656	-39.65835
2.817383	2.842698	18.334201	0	209.472656	25.097656	-42.652051
2.800293	2.825454	17.862739	0	209.472656	25.097656	-41.486587
2.792969	2.818064	17.661423	0	209.472656	25.097656	-30.520578
2.805176	2.830381	17.997201	0	209.472656	25.097656	-33.267089
2.84668	2.872258	19.147587	0	209.472656	25.097656	-29.368303
2.832031	2.857478	18.740118	0	209.472656	25.097656	-31.188073
2.819824	2.845161	18.401742	0	209.472656	25.097656	-37.51735
2.82959	2.855014	18.672355	0	209.472656	25.097656	-35.818339
2.856445	2.882111	19.42005	0	209.472656	25.097656	-33.88976
2.8125	2.837771	18.199259	0	209.472656	25.097656	-34.619668
2.841797	2.867331	19.011597	0	208.984375	25.097656	-38.986957
2.822266	2.847624	18.469328	0	209.472656	25.097656	-29.302536
2.802734	2.827918	17.929945	0	209.472656	25.097656	-28.36838
2.800293	2.825454	17.862739	0	209.472656	25.097656	-30.184032
2.82959	2.855014	18.672355	0	209.472656	25.097656	-34.574738
2.768555	2.793431	16.993861	0	209.472656	25.097656	-35.539021
2.79541	2.820528	17.728477	0	209.472656	25.097656	-35.466361
2.810059	2.835308	18.131858	0	209.472656	25.097656	-32.528282
2.797852	2.822991	17.795582	0	209.472656	25.097656	-30.161723
2.814941	2.840234	18.266707	0	208.984375	25.097656	-34.760711
2.807617	2.832844	18.064505	0	209.472656	25.097656	-37.36022
2.827148	2.852551	18.604635	0	209.472656	25.097656	-32.207438
2.844238	2.869794	19.079572	0	209.472656	25.097656	-28.816233
2.871094	2.896891	19.829914	0	209.472656	25.097656	-28.56449
2.84668	2.872258	19.147587	0	209.472656	25.097656	-30.415588
2.849121	2.874721	19.215642	0	209.472656	25.097656	-36.085885
2.856445	2.882111	19.42005	0	209.472656	25.097656	-31.191081
2.817383	2.842698	18.334201	0	209.472656	25.097656	-28.617264
2.819824	2.845161	18.401742	0	209.472656	25.097656	-33.662242
2.866211	2.891965	19.69314	0	209.472656	25.097656	-37.915639
2.814941	2.840234	18.266707	0	209.472656	25.097656	-33.711455
2.822266	2.847624	18.469328	0	209.472656	25.097656	-29.207748
2.836914	2.862005	18.864768	0	209.472656	25.048828	-27.893976
2.84668	2.872258	19.147587	0	209.472656	25.097656	-30.470266
2.851562	2.876783	19.272636	0	209.472656	25.048828	-34.316875
2.827148	2.852551	18.604635	0	209.472656	25.097656	-29.210978
2.807617	2.832844	18.064505	0	209.472656	25.097656	-40.984089
2.783203	2.808211	17.393735	0	209.472656	25.097656	-31.14987
2.84668	2.872258	19.147587	0	209.472656	25.097656	-28.386053
2.797852	2.822991	17.795582	0	209.472656	25.097656	-29.237946
2.82959	2.855014	18.672355	0	209.472656	25.097656	-37.781954
2.8125	2.837771	18.199259	0	209.472656	25.097656	-37.575471
2.861328	2.887038	19.556517	0	209.472656	25.097656	-28.832742
2.836914	2.862404	18.875773	0	209.472656	25.097656	-29.103787
2.819824	2.845161	18.401742	0	209.472656	25.097656	-25.18765
2.805176	2.830381	17.997201	0	209.472656	25.097656	-25.964627
2.827148	2.852551	18.604635	0	209.472656	25.097656	-28.960257
2.841797	2.867331	19.011597	0	209.472656	25.097656	-27.637059
2.79541	2.820528	17.728477	0	209.472656	25.097656	-27.833492
2.814941	2.840234	18.266707	0	209.472656	25.097656	-34.731504
2.800293	2.825454	17.862739	0	209.472656	25.097656	-42.559691
2.82959	2.855014	18.672355	0	209.472656	25.097656	-37.609502
2.866211	2.891965	19.69314	0	209.472656	25.097656	-35.586441
2.79541	2.820528	17.728477	0	209.472656	25.097656	-25.232806
2.858887	2.884575	19.488264	0	209.472656	25.097656	-28.705675
2.817383	2.842698	18.334201	0	209.472656	25.097656	-38.305329
2.800293	2.825454	17.862739	0	209.472656	25.097656	-40.173539
2.883301	2.909208	20.172505	0	209.472656	25.097656	-33.276964
2.849121	2.874721	19.215642	0	209.472656	25.097656	-31.411598
2.800293	2.825454	17.862739	0	209.472656	25.097656	-31.220186
