20/04/2022	11:26:22
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.304378		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.927099
U dispersion: 	0.090577
Turbulence: 	0.454544

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.875977	2.901818	19.966839	0	207.519531	25.097656	-47.116372
2.875977	2.901818	19.966839	0	207.519531	25.097656	-53.241147
2.875977	2.901818	19.966839	0	207.519531	25.097656	-49.530191
2.878418	2.904281	20.035357	0	207.519531	25.097656	-46.905293
2.875977	2.902223	19.978106	0	208.007812	25.146484	-44.960988
2.878418	2.904281	20.035357	0	207.519531	25.097656	-54.818972
2.878418	2.904281	20.035357	0	207.519531	25.097656	-47.065256
2.875977	2.901818	19.966839	0	207.519531	25.097656	-45.204084
2.878418	2.904687	20.046639	0	207.519531	25.146484	-48.967238
2.873535	2.899355	19.898358	0	207.519531	25.097656	-41.66071
2.873535	2.899355	19.898358	0	207.519531	25.097656	-38.767334
2.873535	2.899759	19.909609	0	207.519531	25.146484	-43.090755
2.875977	2.902223	19.978106	0	207.519531	25.146484	-49.699866
2.875977	2.902223	19.978106	0	207.519531	25.146484	-51.844447
2.873535	2.899355	19.898358	0	208.007812	25.097656	-71.94981
2.875977	2.901818	19.966839	0	207.519531	25.097656	-54.286892
2.873535	2.899759	19.909609	0	207.519531	25.146484	-44.398272
2.875977	2.901818	19.966839	0	207.519531	25.097656	-45.081137
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.562473
2.875977	2.901818	19.966839	0	207.519531	25.097656	-47.598474
2.873535	2.899355	19.898358	0	207.519531	25.097656	-60.283769
2.878418	2.904281	20.035357	0	208.007812	25.097656	-50.704195
2.878418	2.904687	20.046639	0	207.519531	25.146484	-53.809901
2.878418	2.904281	20.035357	0	208.007812	25.097656	-55.925591
2.875977	2.902223	19.978106	0	207.519531	25.146484	-56.054073
2.875977	2.901818	19.966839	0	207.519531	25.097656	-55.40356
2.878418	2.904687	20.046639	0	207.519531	25.146484	-55.794825
2.875977	2.901818	19.966839	0	208.007812	25.097656	-55.281912
2.875977	2.902223	19.978106	0	207.519531	25.146484	-48.718604
2.873535	2.899355	19.898358	0	207.519531	25.097656	-41.67631
2.875977	2.902223	19.978106	0	207.519531	25.146484	-41.246669
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.20215
2.873535	2.899355	19.898358	0	208.007812	25.097656	-46.444891
2.875977	2.901818	19.966839	0	207.519531	25.097656	-45.764833
2.873535	2.899759	19.909609	0	207.519531	25.146484	-45.283308
2.873535	2.899759	19.909609	0	207.519531	25.146484	-42.059766
2.871094	2.896891	19.829914	0	207.519531	25.097656	-41.395527
2.873535	2.899355	19.898358	0	207.519531	25.097656	-44.119406
2.871094	2.896891	19.829914	0	208.007812	25.097656	-43.995852
2.873535	2.899355	19.898358	0	207.519531	25.097656	-45.65199
2.871094	2.896891	19.829914	0	207.519531	25.097656	-60.041061
2.866211	2.891965	19.69314	0	208.007812	25.097656	-48.162518
2.871094	2.897296	19.841149	0	207.519531	25.146484	-44.469749
2.871094	2.896891	19.829914	0	208.007812	25.097656	-45.65111
2.878418	2.904281	20.035357	0	207.519531	25.097656	-44.165916
2.873535	2.899355	19.898358	0	208.007812	25.097656	-48.73513
2.878418	2.904281	20.035357	0	207.519531	25.097656	-49.183412
2.873535	2.899355	19.898358	0	207.519531	25.097656	-56.351342
2.873535	2.899355	19.898358	0	207.519531	25.097656	-50.62275
2.873535	2.899355	19.898358	0	207.519531	25.097656	-47.251936
2.871094	2.897296	19.841149	0	208.007812	25.146484	-40.949123
2.873535	2.899355	19.898358	0	207.519531	25.097656	-42.686288
2.873535	2.899759	19.909609	0	207.519531	25.146484	-64.923963
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.59023
2.871094	2.896891	19.829914	0	208.007812	25.097656	-45.715739
2.873535	2.899355	19.898358	0	207.519531	25.097656	-47.388821
2.873535	2.899355	19.898358	0	207.519531	25.097656	-47.946875
2.875977	2.901818	19.966839	0	207.519531	25.097656	-52.977869
2.873535	2.899355	19.898358	0	207.519531	25.097656	-51.852041
2.875977	2.901818	19.966839	0	207.519531	25.097656	-44.343011
2.873535	2.899355	19.898358	0	207.519531	25.097656	-44.494545
2.871094	2.896891	19.829914	0	207.519531	25.097656	-48.118764
2.871094	2.896891	19.829914	0	207.519531	25.097656	-45.300442
2.871094	2.896891	19.829914	0	207.519531	25.097656	-47.042016
2.871094	2.896891	19.829914	0	208.007812	25.097656	-46.780543
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.824532
2.873535	2.899355	19.898358	0	207.519531	25.097656	-58.583734
2.871094	2.896891	19.829914	0	208.007812	25.097656	-56.248419
2.875977	2.901818	19.966839	0	207.519531	25.097656	-55.723574
2.873535	2.899355	19.898358	0	208.007812	25.097656	-59.239777
2.875977	2.901818	19.966839	0	207.519531	25.097656	-45.928877
2.873535	2.899355	19.898358	0	207.519531	25.097656	-47.438903
2.878418	2.904281	20.035357	0	207.519531	25.097656	-46.385899
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.765885
2.875977	2.902223	19.978106	0	207.519531	25.146484	-55.877205
2.875977	2.901818	19.966839	0	207.519531	25.097656	-46.686356
2.873535	2.899355	19.898358	0	207.519531	25.097656	-42.785068
2.873535	2.899355	19.898358	0	207.519531	25.097656	-45.032666
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.872172
2.878418	2.904281	20.035357	0	208.007812	25.097656	-53.991356
2.875977	2.901818	19.966839	0	207.519531	25.097656	-52.121205
2.878418	2.904281	20.035357	0	207.519531	25.097656	-53.095854
2.878418	2.904281	20.035357	0	207.519531	25.097656	-54.086372
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.598011
2.875977	2.901818	19.966839	0	207.519531	25.097656	-47.86622
2.875977	2.901818	19.966839	0	207.519531	25.097656	-52.430288
2.878418	2.904687	20.046639	0	207.519531	25.146484	-53.754825
2.875977	2.902223	19.978106	0	207.519531	25.146484	-49.69034
2.875977	2.901818	19.966839	0	207.519531	25.097656	-45.079288
2.875977	2.902223	19.978106	0	207.519531	25.146484	-42.1727
2.873535	2.899759	19.909609	0	207.519531	25.146484	-46.371008
2.875977	2.901818	19.966839	0	207.519531	25.097656	-65.955297
2.873535	2.899759	19.909609	0	207.519531	25.146484	-46.896706
2.871094	2.897296	19.841149	0	207.519531	25.146484	-47.363503
2.871094	2.897296	19.841149	0	207.519531	25.146484	-52.85604
2.871094	2.897296	19.841149	0	207.519531	25.146484	-49.098488
2.873535	2.899355	19.898358	0	207.519531	25.097656	-49.598001
2.871094	2.897296	19.841149	0	207.519531	25.146484	-53.855039
2.875977	2.901818	19.966839	0	207.519531	25.097656	-49.79926
2.873535	2.899759	19.909609	0	207.519531	25.146484	-48.619794
