20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.709961	2.734692	15.427484	0	208.007812	25.146484	-26.825346
2.675781	2.700201	14.52806	0	208.007812	25.146484	-24.009179
2.727051	2.751938	15.883225	0	208.007812	25.146484	-23.794293
2.724609	2.749091	15.80772	0	208.007812	25.097656	-26.364251
2.70752	2.732229	15.36269	0	208.007812	25.146484	-38.913715
2.661133	2.685044	14.138453	0	208.007812	25.097656	-42.553733
2.675781	2.700201	14.52806	0	208.007812	25.146484	-37.059586
2.714844	2.739237	15.547223	0	208.007812	25.097656	-28.977819
2.69043	2.714983	14.911443	0	208.007812	25.146484	-23.713789
2.714844	2.739237	15.547223	0	208.007812	25.097656	-24.358938
2.695312	2.719531	15.030033	0	208.007812	25.097656	-32.266762
2.712402	2.736774	15.482292	0	208.007812	25.097656	-31.198905
2.678223	2.702664	14.59173	0	208.007812	25.146484	-30.135882
2.641602	2.665337	13.637581	0	208.007812	25.097656	-29.060034
2.680664	2.705128	14.655491	0	208.007812	25.146484	-24.955804
2.705078	2.729765	15.297976	0	208.007812	25.146484	-23.061088
2.692871	2.717067	14.96576	0	208.007812	25.097656	-29.357487
2.719727	2.744164	15.67732	0	208.007812	25.097656	-26.059783
2.731934	2.756481	16.003877	0	208.007812	25.097656	-26.869863
2.678223	2.702664	14.59173	0	208.007812	25.146484	-25.785782
2.727051	2.751554	15.873033	0	208.007812	25.097656	-27.033861
2.744141	2.769184	16.342557	0	208.007812	25.146484	-29.597755
