20/04/2022	11:28:01
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.365137		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	20.246029
U dispersion: 	0.067345
Turbulence: 	0.332632

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.880859	2.906745	20.103913	0	211.914062	25.097656	-56.131518
2.883301	2.909208	20.172505	0	211.914062	25.097656	-51.645538
2.878418	2.904281	20.035357	0	211.914062	25.097656	-49.158671
2.880859	2.906745	20.103913	0	211.914062	25.097656	-48.917594
2.878418	2.904687	20.046639	0	211.914062	25.146484	-51.856393
2.880859	2.906745	20.103913	0	211.914062	25.097656	-63.437111
2.878418	2.904281	20.035357	0	211.914062	25.097656	-56.628926
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.366486
2.878418	2.904281	20.035357	0	211.914062	25.097656	-49.807686
2.880859	2.906745	20.103913	0	211.914062	25.097656	-53.893306
2.878418	2.904687	20.046639	0	211.914062	25.146484	-61.810994
2.880859	2.906745	20.103913	0	211.914062	25.097656	-62.362827
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.61303
2.880859	2.906745	20.103913	0	211.914062	25.097656	-60.997272
2.883301	2.909208	20.172505	0	211.914062	25.097656	-64.512503
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.368151
2.885742	2.911671	20.241133	0	211.914062	25.097656	-49.80517
2.880859	2.90715	20.11521	0	211.914062	25.146484	-57.186346
2.883301	2.909208	20.172505	0	211.914062	25.097656	-67.683785
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.050794
2.885742	2.911671	20.241133	0	211.914062	25.097656	-47.779875
2.883301	2.909208	20.172505	0	211.914062	25.097656	-48.069422
2.880859	2.906745	20.103913	0	211.914062	25.097656	-55.624095
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.828841
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.482207
2.883301	2.909208	20.172505	0	211.914062	25.097656	-54.536464
2.880859	2.906745	20.103913	0	211.914062	25.097656	-61.538804
2.883301	2.909208	20.172505	0	211.914062	25.097656	-59.246773
2.883301	2.909208	20.172505	0	211.914062	25.097656	-62.022716
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.16794
2.878418	2.904281	20.035357	0	211.914062	25.097656	-53.869893
2.880859	2.906745	20.103913	0	211.914062	25.097656	-55.52469
2.880859	2.906745	20.103913	0	211.914062	25.097656	-65.772736
2.883301	2.909208	20.172505	0	211.914062	25.097656	-58.349746
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.235681
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.130727
2.883301	2.909208	20.172505	0	211.914062	25.097656	-60.477612
2.878418	2.904281	20.035357	0	211.914062	25.097656	-58.830513
2.880859	2.90715	20.11521	0	211.914062	25.146484	-60.465509
2.880859	2.90715	20.11521	0	211.914062	25.146484	-56.403956
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.477075
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.109659
2.885742	2.912078	20.252463	0	211.914062	25.146484	-55.469654
2.883301	2.909614	20.183818	0	211.914062	25.146484	-51.642383
2.883301	2.909614	20.183818	0	211.914062	25.146484	-49.721743
2.880859	2.90715	20.11521	0	211.914062	25.146484	-47.735942
2.880859	2.90715	20.11521	0	211.914062	25.146484	-56.268636
2.880859	2.90715	20.11521	0	211.914062	25.146484	-54.414969
2.878418	2.904687	20.046639	0	211.914062	25.146484	-51.67814
2.878418	2.904687	20.046639	0	211.914062	25.146484	-52.623352
2.875977	2.902223	19.978106	0	211.914062	25.146484	-60.29835
2.878418	2.904687	20.046639	0	211.914062	25.146484	-52.236331
2.878418	2.904281	20.035357	0	211.914062	25.097656	-48.186486
2.880859	2.90715	20.11521	0	211.914062	25.146484	-54.782786
2.883301	2.909614	20.183818	0	211.914062	25.146484	-59.975447
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.541606
2.880859	2.906745	20.103913	0	211.914062	25.097656	-51.323386
2.878418	2.904281	20.035357	0	211.914062	25.097656	-50.778068
2.880859	2.90715	20.11521	0	211.914062	25.146484	-47.920994
2.878418	2.904281	20.035357	0	211.914062	25.097656	-47.440617
2.878418	2.904687	20.046639	0	211.914062	25.146484	-52.728015
2.875977	2.902223	19.978106	0	211.914062	25.146484	-60.067921
2.878418	2.904687	20.046639	0	211.914062	25.146484	-54.515217
