20/04/2022	11:09:33
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	106.343306		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	18.110113
U dispersion: 	0.768859
Turbulence: 	4.245466

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]

2.77832	2.800939	17.196747	0	211.914062	24.804687	-35.912461
2.770996	2.793555	16.997225	0	211.914062	24.804687	-49.910032
2.861328	2.884623	19.489605	0	211.914062	24.804687	-44.988857
2.792969	2.815707	17.597307	0	211.914062	24.804687	-28.934628
2.84668	2.869855	19.081249	0	211.914062	24.804687	-26.11371
2.79541	2.818168	17.664255	0	211.914062	24.804687	-29.786646
2.790527	2.813246	17.530411	0	211.914062	24.804687	-28.622432
2.783203	2.805862	17.330047	0	211.914062	24.804687	-25.217338
2.751465	2.773865	16.46782	0	211.914062	24.804687	-28.245926
2.770996	2.793555	16.997225	0	211.914062	24.804687	-32.635491
2.819824	2.842781	18.336489	0	211.914062	24.804687	-30.588535
2.79541	2.818168	17.664255	0	211.914062	24.804687	-29.918351
2.770996	2.793555	16.997225	0	211.914062	24.804687	-30.509228
2.8125	2.835397	18.13431	0	211.914062	24.804687	-33.632267
2.736816	2.759098	16.073493	0	211.914062	24.804687	-34.427203
2.790527	2.813246	17.530411	0	211.914062	24.804687	-34.532677
2.77832	2.800939	17.196747	0	211.914062	24.804687	-32.844149
2.814941	2.837859	18.201656	0	211.914062	24.804687	-37.379015
2.810059	2.832936	18.067011	0	211.914062	24.804687	-33.43714
2.805176	2.828013	17.93256	0	211.914062	24.804687	-25.691195
2.79541	2.818168	17.664255	0	211.914062	24.804687	-24.677518
2.788086	2.810784	17.463569	0	211.914062	24.804687	-25.799618
2.814941	2.837859	18.201656	0	211.914062	24.804687	-25.803568
2.819824	2.842781	18.336489	0	211.914062	24.804687	-22.861324
2.797852	2.82063	17.731255	0	211.914062	24.804687	-30.971063
2.790527	2.813246	17.530411	0	211.914062	24.804687	-30.320234
2.819824	2.842781	18.336489	0	211.914062	24.804687	-26.859829
2.868652	2.892007	19.694312	0	211.914062	24.804687	-30.246518
2.805176	2.828013	17.93256	0	211.914062	24.804687	-26.477272
2.834473	2.857549	18.742074	0	211.914062	24.804687	-24.406648
2.773437	2.796017	17.063674	0	211.914062	24.804687	-28.958429
2.810059	2.832936	18.067011	0	211.914062	24.804687	-37.758521
2.802734	2.825552	17.865408	0	211.914062	24.804687	-38.161689
